RushingStatsID,PlayerID,PositionID,TeamID,GameID,Att,Yds,Lng,TD,RunShort,RunFive,RunFifteen,RunThirtyPlus,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,RZTotal
1,6,1,1,1,3,7,3,0,3,0,0,0,0,0,0,0,0
2,6,1,1,2,5,3,3,0,3,0,0,0,1,0,2,0,3
3,6,1,1,3,4,6,7,0,2,1,0,0,0,0,1,0,1
4,6,1,1,4,1,3,3,0,1,0,0,0,0,0,0,0,0
5,6,1,1,7,1,4,4,0,1,0,0,0,0,0,0,0,0
6,6,1,1,8,2,12,13,0,0,1,0,0,0,0,0,0,0
7,6,1,1,9,1,2,2,0,2,0,0,0,0,0,0,0,0
8,6,1,1,10,3,-2,0,0,0,0,0,0,0,0,0,0,0
9,6,1,1,11,2,2,3,0,1,0,0,0,0,0,0,0,0
10,6,1,1,12,2,3,2,1,2,0,0,0,0,0,1,1,1
11,7,2,1,1,11,70,13,1,5,7,0,0,1,0,0,1,1
12,7,2,1,2,8,56,41,0,6,1,0,1,0,0,2,0,2
13,7,2,1,3,11,63,22,0,5,4,2,0,2,0,0,0,2
14,7,2,1,4,14,66,21,1,9,4,0,0,3,0,0,1,3
15,7,2,1,5,6,42,29,1,4,1,1,0,1,0,0,1,1
16,7,2,1,6,14,111,52,0,8,5,0,1,2,1,0,0,3
17,7,2,1,7,23,95,21,0,16,6,1,0,0,1,0,0,1
18,7,2,1,8,17,68,12,0,12,8,0,0,0,2,1,0,3
19,7,2,1,9,9,38,12,0,5,4,0,0,0,0,1,0,1
20,7,2,1,10,20,112,37,2,12,7,0,1,1,1,1,2,3
21,7,2,1,11,22,182,38,2,13,5,2,2,4,1,0,2,5
22,7,2,1,12,24,106,23,0,16,6,2,0,7,1,2,0,10
23,9,3,1,2,1,2,2,0,1,0,0,0,0,1,0,0,1
24,9,3,1,11,1,3,3,0,0,0,0,0,0,0,0,0,0
25,10,2,1,1,6,17,6,0,6,2,0,0,0,0,0,0,0
26,10,2,1,2,22,96,17,0,15,6,1,0,3,0,4,0,7
27,10,2,1,5,4,30,13,0,2,2,0,0,1,0,0,0,1
28,10,2,1,6,15,32,6,1,13,2,0,0,2,1,1,1,4
29,10,2,1,7,8,21,11,1,6,2,0,0,2,0,1,1,3
30,10,2,1,9,1,2,2,0,1,0,0,0,0,0,0,0,0
31,10,2,1,10,8,31,10,0,5,3,0,0,0,0,0,0,0
32,10,2,1,11,7,28,26,0,6,0,1,0,0,0,0,0,0
33,10,2,1,12,6,16,6,0,4,2,0,0,1,0,0,0,1
34,14,2,1,3,18,91,31,1,11,6,0,1,3,0,2,1,5
35,14,2,1,4,15,58,23,1,12,2,1,0,3,0,1,1,4
36,14,2,1,5,5,18,9,0,4,1,0,0,1,0,1,0,2
37,14,2,1,6,2,29,25,0,1,0,1,0,0,0,0,0,0
38,14,2,1,7,4,3,3,0,3,1,0,0,0,0,0,0,0
39,14,2,1,8,7,27,10,2,5,2,0,0,0,2,1,2,3
40,14,2,1,9,7,21,6,0,6,2,1,0,0,0,1,0,1
41,14,2,1,10,3,10,4,0,3,0,0,0,0,0,0,0,0
42,15,1,1,6,4,-3,0,0,0,0,0,0,0,0,0,0,0
43,17,2,2,13,4,27,13,0,2,2,0,0,0,0,0,0,0
44,17,2,2,14,5,31,13,0,3,2,0,0,0,0,0,0,0
45,17,2,2,15,2,-3,-1,0,2,0,0,0,0,0,0,0,0
46,17,2,2,18,2,9,5,0,1,1,0,0,1,0,0,0,1
47,17,2,2,19,1,0,0,0,1,0,0,0,0,0,0,0,0
48,17,2,2,20,3,18,8,0,1,2,0,0,0,0,0,0,0
49,17,2,2,21,13,90,17,0,6,4,3,0,0,1,0,0,1
50,17,2,2,22,9,29,9,0,7,2,0,0,0,0,0,0,0
51,17,2,2,23,27,167,26,1,17,7,3,0,2,2,0,1,4
52,17,2,2,24,32,168,20,0,18,11,3,0,3,1,0,0,4
53,18,2,2,13,23,67,15,1,18,4,1,0,2,1,2,1,5
54,18,2,2,14,12,60,23,0,8,2,2,0,1,1,2,0,4
55,18,2,2,15,14,38,10,0,8,7,0,0,1,1,0,0,2
56,18,2,2,16,6,7,5,0,5,1,0,0,0,0,0,0,0
57,22,2,2,15,2,2,2,0,2,0,0,0,0,0,0,0,0
58,22,2,2,16,15,64,16,0,10,4,1,0,1,0,0,0,1
59,22,2,2,17,24,100,26,0,19,4,2,0,0,2,1,0,3
60,22,2,2,18,14,74,37,2,11,2,0,1,2,0,2,1,4
61,22,2,2,19,20,109,37,0,12,7,0,1,0,1,0,0,1
62,22,2,2,20,10,16,4,1,9,0,0,0,1,1,0,0,2
63,22,2,2,21,6,13,6,0,4,2,0,0,1,0,0,0,1
64,24,1,2,13,4,-3,0,0,0,0,0,0,0,0,0,0,0
65,24,1,2,14,1,-1,-1,0,0,0,0,0,0,0,0,0,0
66,24,1,2,15,1,-1,-1,0,0,0,0,0,0,0,0,0,0
67,24,1,2,16,2,-2,-1,0,0,0,0,0,0,0,0,0,0
68,24,1,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0
69,24,1,2,18,1,-1,-1,0,0,0,0,0,0,0,0,0,0
70,24,1,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0
71,24,1,2,20,2,3,4,0,1,0,0,0,0,0,0,0,0
72,24,1,2,22,1,-1,-1,0,0,0,0,0,0,0,0,0,0
73,24,1,2,23,2,-2,-1,0,0,0,0,0,0,0,0,0,0
74,24,1,2,24,2,-6,-1,0,0,1,0,0,0,0,0,0,0
75,27,1,2,18,3,0,2,0,1,0,0,0,0,0,0,0,0
76,27,1,2,21,3,2,4,0,0,0,0,0,0,0,0,0,0
77,28,3,2,13,1,11,11,0,0,1,0,0,0,0,0,0,0
78,28,3,2,14,1,-2,-2,0,1,0,0,0,0,0,0,0,0
79,28,3,2,16,2,8,5,0,1,1,0,0,0,0,0,0,0
80,28,3,2,19,1,6,6,0,0,1,0,0,0,0,0,0,0
81,28,3,2,21,1,5,5,0,0,1,0,0,0,0,0,0,0
82,28,3,2,23,1,3,3,0,1,0,0,0,0,0,0,0,0
83,32,2,2,16,3,15,8,1,1,2,0,0,0,1,0,1,1
84,32,2,2,17,8,38,16,0,6,1,1,0,2,0,0,0,2
85,32,2,2,18,6,30,9,0,3,3,0,0,1,0,0,0,1
86,32,2,2,19,7,24,5,2,4,3,0,0,1,0,2,2,3
87,32,2,2,20,2,6,6,0,1,1,0,0,0,0,0,0,0
88,32,2,2,21,4,8,5,0,4,1,0,0,0,0,0,0,0
89,32,2,2,23,5,33,21,0,3,1,1,0,0,1,0,0,1
90,32,2,2,24,10,39,17,0,6,3,1,0,1,0,0,0,1
91,37,1,3,25,1,-1,-1,0,0,1,0,0,0,0,0,0,0
92,37,1,3,26,4,58,41,0,2,0,0,1,0,0,0,0,0
93,37,1,3,28,2,9,8,0,1,1,0,0,0,0,0,0,0
94,37,1,3,29,1,2,2,0,1,0,0,0,0,0,0,0,0
95,37,1,3,30,2,2,3,0,1,0,0,0,0,0,0,0,0
96,37,1,3,31,1,2,2,0,1,0,0,0,0,0,0,0,0
97,37,1,3,32,2,9,7,0,0,1,0,0,0,0,0,0,0
98,37,1,3,33,2,0,0,0,0,0,0,0,0,0,0,0,0
99,37,1,3,34,3,2,2,0,2,0,0,0,1,0,0,0,1
100,37,1,3,35,1,1,1,0,1,0,0,0,0,0,0,0,0
101,42,2,3,21,3,10,6,0,2,1,0,0,0,0,0,0,0
102,42,2,3,25,9,11,12,0,7,3,0,0,2,0,0,0,2
103,42,2,3,28,2,1,1,0,2,0,0,0,0,0,0,0,0
104,42,2,3,29,4,30,10,0,1,3,0,0,0,0,0,0,0
105,42,2,3,30,3,6,3,0,3,0,0,0,0,0,0,0,0
106,42,2,3,31,6,8,4,0,6,0,0,0,0,0,0,0,0
107,42,2,3,32,2,-2,0,0,2,0,0,0,0,0,0,0,0
108,42,2,3,33,4,6,2,0,4,0,0,0,0,0,0,0,0
109,42,2,3,34,3,-1,1,0,3,0,0,0,0,0,0,0,0
110,42,2,3,35,5,21,13,0,4,1,0,0,0,0,0,0,0
111,45,2,3,21,7,14,6,0,5,1,0,0,0,0,0,0,0
112,45,2,3,25,4,15,6,0,3,1,0,0,0,0,0,0,0
113,45,2,3,26,12,37,10,1,9,3,0,0,0,0,1,1,1
114,45,2,3,27,18,59,10,0,15,3,0,0,0,1,0,0,1
115,45,2,3,28,11,40,12,0,8,3,0,0,1,0,1,0,2
116,45,2,3,29,14,80,17,0,7,6,1,0,2,1,0,0,3
117,45,2,3,30,14,48,15,1,12,1,1,0,1,0,3,1,4
118,45,2,3,31,12,59,15,0,6,6,1,0,0,0,0,0,0
119,45,2,3,32,13,20,9,0,12,1,0,0,0,1,0,0,1
120,45,2,3,33,8,21,5,0,6,2,0,0,0,0,0,0,0
121,45,2,3,34,12,29,7,0,7,5,0,0,0,0,0,0,0
122,45,2,3,35,11,27,7,0,9,2,0,0,0,0,0,0,0
123,46,1,3,28,2,3,3,0,1,0,0,0,0,0,0,0,0
124,47,3,3,21,1,1,1,0,1,0,0,0,0,1,0,0,1
125,48,2,3,21,2,4,3,0,2,0,0,0,0,0,0,0,0
126,48,2,3,26,1,6,6,0,0,1,0,0,0,0,0,0,0
127,48,2,3,27,3,1,1,0,3,0,0,0,0,0,0,0,0
128,48,2,3,33,4,43,23,0,1,2,1,0,0,1,0,0,1
129,48,2,3,34,4,112,90,2,0,4,0,1,1,0,0,1,1
130,49,4,3,21,1,3,3,0,1,0,0,0,0,0,0,0,0
131,49,4,3,25,1,0,0,0,1,0,0,0,0,0,0,0,0
132,49,4,3,27,1,7,7,0,0,1,0,0,0,0,0,0,0
133,49,4,3,29,1,2,2,0,1,0,0,0,0,0,0,0,0
134,49,4,3,32,1,10,10,0,0,1,0,0,0,0,0,0,0
135,49,4,3,33,1,1,1,0,1,0,0,0,0,0,0,0,0
136,49,4,3,34,8,37,9,0,5,3,0,0,2,0,0,0,2
137,49,4,3,35,4,12,8,0,3,2,0,0,0,0,0,0,0
138,54,3,3,21,1,-2,-2,0,1,0,0,0,0,0,0,0,0
139,54,3,3,31,1,7,7,0,0,1,0,0,0,0,0,0,0
140,55,1,4,44,3,0,0,0,0,0,0,0,0,0,0,0,0
141,56,4,4,41,5,10,4,0,5,0,0,0,0,0,0,0,0
142,61,1,4,37,4,22,7,0,1,3,0,0,0,0,0,0,0
143,61,1,4,38,4,12,9,0,0,2,0,0,0,0,0,0,0
144,61,1,4,39,1,1,1,0,1,0,0,0,0,0,0,0,0
145,61,1,4,40,2,13,14,0,0,2,0,0,0,0,0,0,0
146,61,1,4,41,2,5,4,0,2,0,0,0,0,0,0,0,0
147,61,1,4,42,2,14,11,0,1,1,0,0,0,0,0,0,0
148,61,1,4,43,1,1,1,0,1,0,0,0,0,0,0,0,0
149,62,3,4,47,1,7,7,0,0,1,0,0,0,0,0,0,0
150,66,2,4,36,21,74,19,0,12,7,1,0,1,0,0,0,1
151,66,2,4,37,20,79,21,1,14,4,2,0,3,3,2,1,8
152,66,2,4,38,19,22,9,0,16,3,0,0,1,1,0,0,2
153,66,2,4,39,10,17,5,0,7,3,0,0,0,1,0,0,1
154,66,2,4,40,24,81,19,0,17,6,0,0,1,1,0,0,2
155,66,2,4,41,22,149,28,0,13,4,4,0,3,0,0,0,3
156,66,2,4,42,21,83,13,0,9,12,0,0,1,0,1,0,2
157,66,2,4,43,24,117,26,0,14,9,1,0,2,2,0,0,4
158,66,2,4,44,12,19,6,1,10,2,0,0,0,1,1,1,2
159,66,2,4,45,23,88,13,0,16,7,0,0,2,0,0,0,2
160,66,2,4,46,21,130,53,1,14,3,1,1,6,1,1,1,8
161,66,2,4,47,25,159,38,1,15,9,1,2,4,1,2,0,7
162,68,2,4,42,3,13,6,0,2,1,0,0,1,0,1,0,2
163,68,2,4,43,8,50,22,1,4,3,1,0,0,1,1,1,2
164,68,2,4,44,5,11,6,0,4,1,0,0,0,0,0,0,0
165,68,2,4,45,3,0,3,0,3,0,0,0,0,0,3,0,3
166,68,2,4,46,7,5,4,0,7,0,0,0,1,1,0,0,2
167,68,2,4,47,11,49,12,0,6,5,0,0,2,0,0,0,2
168,69,1,4,43,5,5,3,0,3,0,0,0,0,0,0,0,0
169,69,1,4,44,2,-1,0,0,0,0,0,0,0,0,0,0,0
170,69,1,4,45,3,0,0,0,0,0,0,0,0,0,0,0,0
171,69,1,4,46,4,4,6,0,0,1,0,0,0,0,0,0,0
172,69,1,4,47,7,28,13,1,2,3,0,0,0,1,1,1,2
173,71,2,4,36,11,71,49,1,7,3,0,1,1,1,0,0,2
174,71,2,4,37,4,26,19,1,3,0,1,0,1,0,0,1,1
175,71,2,4,38,2,20,18,0,1,0,2,0,0,0,0,0,0
176,71,2,4,39,1,4,4,0,1,0,0,0,0,0,0,0,0
177,71,2,4,40,7,51,25,0,4,2,1,0,0,0,0,0,0
178,71,2,4,41,7,39,15,1,2,3,1,0,1,0,0,1,1
179,71,2,4,43,3,17,7,0,0,3,0,0,0,0,0,0,0
180,71,2,4,44,1,8,8,1,0,1,0,0,0,1,0,1,1
181,71,2,4,45,2,21,13,0,0,2,0,0,0,0,0,0,0
182,71,2,4,46,6,25,13,1,5,1,0,0,0,0,1,1,1
183,71,2,4,47,1,13,13,0,0,1,0,0,0,0,0,0,0
184,75,2,5,47,2,15,14,0,1,1,0,0,0,0,0,0,0
185,75,2,5,49,11,27,7,0,8,3,0,0,1,0,0,0,1
186,75,2,5,53,1,-4,-4,0,1,0,0,0,0,0,0,0,0
187,75,2,5,54,3,16,13,0,2,1,0,0,0,0,0,0,0
188,75,2,5,55,1,6,6,0,0,1,0,0,0,0,0,0,0
189,75,2,5,56,3,9,6,0,2,1,0,0,0,0,0,0,0
190,78,3,5,48,1,9,9,0,0,1,0,0,0,0,0,0,0
191,78,3,5,51,1,-1,-1,0,1,0,0,0,0,0,0,0,0
192,78,3,5,57,1,-2,-2,0,1,0,0,0,0,0,0,0,0
193,79,2,5,47,20,73,9,1,12,7,0,0,0,0,3,1,3
194,79,2,5,48,22,118,15,1,11,10,2,0,0,0,1,1,1
195,79,2,5,49,29,167,22,1,13,16,2,0,1,0,1,1,2
196,79,2,5,50,24,100,44,1,16,6,1,1,2,0,1,1,3
197,79,2,5,51,24,149,28,2,13,7,4,0,2,0,1,1,3
198,79,2,5,52,31,136,17,0,15,16,1,0,4,1,0,0,5
199,79,2,5,53,29,115,25,1,23,4,2,0,4,1,2,1,7
200,79,2,5,54,28,128,21,1,19,5,4,0,1,0,1,1,2
201,79,2,5,55,19,141,51,0,10,8,0,1,0,1,0,0,1
202,79,2,5,56,19,79,17,0,11,7,1,0,2,0,0,0,2
203,79,2,5,57,19,100,23,0,11,6,2,0,0,1,0,0,1
204,79,2,5,58,24,121,18,0,15,8,1,0,0,1,0,0,1
205,81,2,5,47,2,6,3,0,2,0,0,0,0,0,0,0,0
206,81,2,5,49,3,26,11,0,1,2,0,0,0,0,0,0,0
207,81,2,5,50,2,9,7,0,1,1,0,0,1,0,0,0,1
208,81,2,5,51,4,22,14,0,3,1,0,0,0,0,0,0,0
209,81,2,5,52,2,4,2,0,2,0,0,0,0,0,0,0,0
210,81,2,5,53,5,52,38,0,2,2,0,1,0,0,0,0,0
211,81,2,5,54,2,7,4,0,2,0,0,0,0,0,0,0,0
212,81,2,5,55,3,23,12,0,1,4,0,0,0,0,0,0,0
213,81,2,5,56,1,2,2,0,1,0,0,0,0,0,0,0,0
214,81,2,5,57,7,56,40,1,5,1,0,1,0,0,0,0,0
215,82,1,5,47,1,-1,-1,0,0,0,0,0,0,0,0,0,0
216,82,1,5,50,3,14,16,0,0,0,1,0,0,0,0,0,0
217,82,1,5,51,6,20,21,0,1,0,1,0,0,0,0,0,0
218,82,1,5,53,2,-1,0,0,0,0,0,0,0,0,0,0,0
219,82,1,5,54,2,5,6,0,0,1,0,0,0,0,0,0,0
220,82,1,5,55,1,1,1,0,0,0,0,0,0,0,0,0,0
221,82,1,5,58,1,-2,-2,0,0,0,0,0,0,0,0,0,0
222,85,1,5,55,1,0,0,0,0,0,0,0,0,0,0,0,0
223,85,1,5,56,2,2,1,0,2,0,0,0,0,0,0,0,0
224,85,1,5,57,3,-3,-1,0,0,0,0,0,0,0,0,0,0
225,89,1,6,57,3,3,1,0,3,0,0,0,0,0,0,0,0
226,89,1,6,60,2,30,20,0,0,1,1,0,0,0,0,0,0
227,89,1,6,61,5,24,8,0,2,3,0,0,0,0,0,0,0
228,89,1,6,62,4,14,11,0,1,1,0,0,0,0,0,0,0
229,89,1,6,63,5,38,11,0,1,4,0,0,0,0,0,0,0
230,89,1,6,64,5,37,18,0,0,2,0,0,0,0,0,0,0
231,89,1,6,65,6,48,32,0,4,2,0,0,0,0,0,0,0
232,89,1,6,66,4,10,5,0,3,1,0,0,0,0,0,0,0
233,89,1,6,67,5,24,20,0,3,0,1,0,0,0,0,0,0
234,89,1,6,68,5,68,29,0,0,2,2,0,0,0,0,0,0
235,92,2,6,36,18,42,11,0,15,3,0,0,1,0,0,0,1
236,92,2,6,57,4,2,2,0,4,0,0,0,0,0,1,0,1
237,92,2,6,59,7,8,3,0,7,0,0,0,0,0,0,0,0
238,92,2,6,60,9,32,13,0,7,2,0,0,1,0,0,0,1
239,92,2,6,61,10,32,10,1,8,4,0,0,0,0,3,1,3
240,92,2,6,62,4,9,3,0,4,0,0,0,1,0,0,0,1
241,92,2,6,65,4,10,4,0,4,0,0,0,0,0,0,0,0
242,92,2,6,66,3,19,12,0,2,1,0,0,1,0,0,0,1
243,92,2,6,67,4,31,23,0,2,1,1,0,0,0,0,0,0
244,92,2,6,68,5,7,4,0,5,0,0,0,0,0,0,0,0
245,94,1,6,36,1,8,8,0,0,1,0,0,0,0,0,0,0
246,94,1,6,59,3,17,12,0,2,1,0,0,1,0,0,0,1
247,98,2,6,62,4,27,20,0,2,1,1,0,0,0,0,0,0
248,98,2,6,63,10,21,7,1,8,2,0,0,0,1,1,1,2
249,98,2,6,64,6,16,5,1,5,1,0,0,2,0,1,1,3
250,99,3,6,64,2,5,5,0,1,1,0,0,0,0,0,0,0
251,103,3,6,36,3,8,6,0,2,1,0,0,0,0,0,0,0
252,103,3,6,57,15,60,32,2,15,1,0,1,0,0,1,1,1
253,103,3,6,60,8,33,10,0,4,4,0,0,0,0,0,0,0
254,103,3,6,61,9,25,10,0,6,3,0,0,1,0,0,0,1
255,103,3,6,62,3,6,6,0,2,1,0,0,0,0,0,0,0
256,103,3,6,63,5,22,6,0,3,2,0,0,0,0,0,0,0
257,103,3,6,64,22,127,20,1,12,9,1,0,1,1,0,1,2
258,103,3,6,65,18,108,41,0,12,5,0,1,1,0,0,0,1
259,103,3,6,66,17,94,39,1,15,2,1,1,2,1,1,1,4
260,103,3,6,67,14,25,9,0,13,2,0,0,1,1,1,0,3
261,103,3,6,68,11,44,17,0,8,1,2,0,0,1,0,0,1
262,109,2,6,36,3,6,5,0,2,1,0,0,0,0,0,0,0
263,109,2,6,57,2,6,3,0,2,0,0,0,1,0,0,0,1
264,109,2,6,60,1,10,10,0,0,1,0,0,0,0,0,0,0
265,109,2,6,61,1,4,4,0,1,0,0,0,0,0,0,0,0
266,109,2,6,63,3,1,2,0,3,0,0,0,0,0,0,0,0
267,109,2,6,65,2,10,8,0,1,1,0,0,0,0,0,0,0
268,109,2,6,66,1,9,9,0,0,1,0,0,0,0,0,0,0
269,109,2,6,68,1,-1,-1,0,1,0,0,0,0,0,0,0,0
270,113,2,7,5,15,68,20,0,10,5,1,0,1,2,0,0,3
271,113,2,7,13,3,15,9,0,2,1,0,0,0,0,0,0,0
272,113,2,7,37,13,70,29,0,7,5,0,0,1,0,0,0,1
273,113,2,7,60,9,65,28,0,3,5,1,0,1,1,1,0,3
274,113,2,7,69,9,32,6,0,6,3,0,0,0,1,0,0,1
275,113,2,7,70,11,34,13,0,8,3,0,0,1,0,0,0,1
276,113,2,7,71,10,52,15,1,5,6,1,0,2,0,2,1,4
277,113,2,7,72,6,35,12,1,2,4,0,0,1,0,0,1,1
278,113,2,7,73,7,50,17,0,2,4,1,0,1,0,0,0,1
279,113,2,7,74,7,4,5,0,6,1,0,0,1,1,0,0,2
280,117,1,7,60,1,-1,-1,0,0,0,0,0,0,0,0,0,0
281,117,1,7,69,3,-2,0,0,0,0,0,0,0,0,0,0,0
282,118,2,7,60,1,1,1,0,1,0,0,0,0,0,0,0,0
283,118,2,7,67,12,65,18,0,9,5,1,0,1,2,0,0,3
284,118,2,7,69,7,24,7,0,4,3,0,0,0,0,0,0,0
285,118,2,7,71,5,37,13,0,2,3,0,0,0,0,0,0,0
286,118,2,7,72,1,2,2,0,1,0,0,0,1,0,0,0,1
287,118,2,7,73,8,10,5,0,7,1,0,0,0,0,0,0,0
288,118,2,7,75,8,88,49,1,2,5,0,1,0,0,0,0,0
289,119,3,7,67,1,15,15,0,0,0,1,0,0,0,0,0,0
290,119,3,7,69,1,5,5,0,0,1,0,0,0,0,0,0,0
291,120,1,7,5,6,22,13,1,1,2,0,0,2,0,0,1,2
292,120,1,7,13,5,19,9,1,2,4,0,0,0,2,1,1,3
293,120,1,7,37,4,20,15,0,1,0,0,0,0,0,0,0,0
294,120,1,7,60,3,15,10,0,2,1,0,0,0,1,0,0,1
295,120,1,7,67,8,49,20,0,2,0,1,0,1,0,0,0,1
296,120,1,7,69,1,-1,-1,0,0,0,0,0,0,0,0,0,0
297,120,1,7,70,7,18,10,0,0,3,0,0,0,0,0,0,0
298,120,1,7,71,4,5,2,0,3,0,0,0,1,1,0,0,2
299,120,1,7,72,3,26,14,0,0,2,0,0,0,0,0,0,0
300,120,1,7,73,2,5,5,0,0,1,0,0,0,0,0,0,0
301,120,1,7,74,3,15,7,0,2,1,0,0,1,0,0,0,1
302,120,1,7,75,4,20,15,0,0,1,0,0,0,0,0,0,0
303,122,3,7,60,1,7,7,0,0,1,0,0,0,0,0,0,0
304,122,3,7,67,1,4,4,0,1,0,0,0,1,0,0,0,1
305,122,3,7,71,1,0,0,0,1,0,0,0,0,0,0,0,0
306,122,3,7,75,1,6,6,0,0,1,0,0,0,0,0,0,0
307,124,2,7,5,9,37,14,0,5,4,0,0,2,0,0,0,2
308,124,2,7,13,6,20,7,0,4,2,0,0,0,1,0,0,1
309,124,2,7,37,21,79,15,0,15,6,2,0,0,1,2,0,3
310,124,2,7,60,14,57,27,0,10,3,1,0,2,1,2,0,5
311,124,2,7,67,13,42,12,1,9,2,0,0,1,0,0,0,1
312,124,2,7,69,20,47,10,1,18,2,0,0,2,0,1,1,3
313,124,2,7,70,17,41,9,1,12,5,0,0,0,1,2,1,3
314,124,2,7,71,14,77,11,0,4,10,0,0,0,0,0,0,0
315,124,2,7,73,7,33,9,0,4,3,0,0,0,0,1,0,1
316,124,2,7,74,6,0,2,0,7,0,0,0,0,0,0,0,0
317,124,2,7,75,8,12,3,0,8,0,0,0,0,0,0,0,0
318,129,1,8,38,3,5,3,0,2,0,0,0,0,0,0,0,0
319,129,1,8,59,1,-1,-1,0,0,0,0,0,0,0,0,0,0
320,129,1,8,77,1,12,12,0,0,1,0,0,0,0,0,0,0
321,129,1,8,78,2,4,4,0,2,0,0,0,0,1,0,0,1
322,133,1,8,59,2,22,12,0,0,2,0,0,0,0,0,0,0
323,133,1,8,76,3,2,1,0,1,0,0,0,0,0,0,0,0
324,133,1,8,81,7,24,14,0,4,2,0,0,1,1,1,0,3
325,133,1,8,82,6,41,10,0,1,5,0,0,0,0,0,0,0
326,133,1,8,83,4,11,8,0,2,2,0,0,0,0,0,0,0
327,135,2,8,38,1,1,1,1,1,0,0,0,0,0,1,1,1
328,135,2,8,55,5,29,18,0,3,1,1,0,0,0,0,0,0
329,135,2,8,59,8,25,9,0,5,3,0,0,2,0,0,0,2
330,135,2,8,75,1,5,5,0,0,1,0,0,0,0,0,0,0
331,135,2,8,76,4,46,16,0,0,2,2,0,0,0,0,0,0
332,135,2,8,77,2,8,6,0,1,1,0,0,0,0,0,0,0
333,135,2,8,78,2,-1,4,0,1,1,0,0,0,0,0,0,0
334,135,2,8,79,3,26,16,0,1,0,1,0,0,0,0,0,0
335,135,2,8,80,5,29,15,0,3,1,1,0,0,0,0,0,0
336,135,2,8,81,3,6,5,0,2,1,0,0,1,0,0,0,1
337,136,3,8,76,1,-9,-9,0,0,1,0,0,0,0,0,0,0
338,136,3,8,79,1,5,5,0,0,1,0,0,0,0,0,0,0
339,136,3,8,82,1,2,2,0,1,0,0,0,0,0,0,0,0
340,137,1,8,55,7,16,7,1,4,2,0,0,0,1,0,1,1
341,137,1,8,75,3,12,11,0,1,0,0,0,0,0,0,0,0
342,137,1,8,80,2,3,4,0,1,0,0,0,1,0,0,0,1
343,138,2,8,38,23,77,12,0,16,8,0,0,3,1,1,0,5
344,138,2,8,55,18,73,29,1,12,5,1,0,0,1,1,1,2
345,138,2,8,59,22,85,23,2,17,3,2,0,3,1,5,2,9
346,138,2,8,75,17,67,21,0,11,5,1,0,4,0,2,0,6
347,138,2,8,76,14,91,21,0,6,6,2,0,1,0,0,0,1
348,138,2,8,77,12,63,20,1,8,2,2,0,1,1,0,1,2
349,138,2,8,78,13,29,11,0,10,4,0,0,1,0,0,0,1
350,138,2,8,79,13,41,9,0,10,3,0,0,1,0,0,0,1
351,138,2,8,80,18,54,14,0,12,6,0,0,3,1,0,0,4
352,138,2,8,81,19,92,14,2,10,9,0,0,2,1,1,2,4
353,138,2,8,82,20,96,19,0,12,7,1,0,1,1,0,0,2
354,138,2,8,83,21,125,30,1,12,4,2,1,3,0,1,1,4
355,142,2,8,55,1,5,5,0,0,1,0,0,0,0,0,0,0
356,142,2,8,59,8,41,14,1,5,3,0,0,5,0,0,1,5
357,142,2,8,82,4,16,14,0,3,1,0,0,0,0,0,0,0
358,145,3,8,59,1,19,19,0,0,0,1,0,0,0,0,0,0
359,145,3,8,77,1,2,2,0,1,0,0,0,0,0,0,0,0
360,150,2,9,12,1,-2,-2,0,1,0,0,0,2,0,0,0,2
361,150,2,9,33,1,0,0,0,1,0,0,0,0,0,0,0,0
362,150,2,9,61,10,19,5,0,9,1,0,0,2,0,0,0,2
363,150,2,9,84,2,-2,2,0,2,0,0,0,0,0,0,0,0
364,150,2,9,85,7,21,16,0,6,0,1,0,1,0,0,0,1
365,150,2,9,86,31,62,14,0,27,4,0,0,0,3,1,0,4
366,150,2,9,87,9,26,13,0,5,4,0,0,2,1,0,0,3
367,150,2,9,89,4,23,16,0,3,0,1,0,0,0,0,0,0
368,150,2,9,90,1,7,7,0,0,1,0,0,0,0,0,0,0
369,151,2,9,19,1,8,8,0,0,1,0,0,0,0,0,0,0
370,151,2,9,29,2,2,1,0,2,0,0,0,0,1,0,0,1
371,151,2,9,88,1,2,2,0,1,0,0,0,0,0,0,0,0
372,151,2,9,89,1,5,5,0,0,1,0,0,0,0,0,0,0
373,160,2,9,12,12,40,14,1,10,2,0,0,1,0,0,1,1
374,160,2,9,33,16,70,20,0,9,6,1,0,1,0,0,0,1
375,160,2,9,84,12,40,20,1,9,2,1,0,3,0,0,1,3
376,160,2,9,85,11,31,6,0,6,7,0,0,0,1,1,0,2
377,160,2,9,90,12,105,32,1,6,3,2,1,1,1,0,0,2
378,162,2,9,12,1,7,7,0,0,1,0,0,0,0,0,0,0
379,162,2,9,19,13,36,23,0,10,2,1,0,1,0,0,0,1
380,162,2,9,29,26,101,12,1,16,10,0,0,3,3,1,1,7
